2.500048828125000000e+03,9.509028193438952004e-01
2.500852050781250000e+03,9.470194919825860591e-01
2.501667236328125000e+03,9.425347848010883212e-01
2.502494873046875000e+03,9.405704900629310306e-01
2.503334472656250000e+03,9.378763619434549170e-01
2.504186523437500000e+03,9.352945643200190062e-01
2.505050537109375000e+03,9.342974562003913963e-01
2.505926757812500000e+03,9.350977942121607711e-01
2.506815185546875000e+03,9.412631100685990848e-01
2.507715820312500000e+03,9.436943183160775295e-01
2.508628662109375000e+03,9.519475089896285436e-01
2.509553710937500000e+03,9.588740930855068623e-01
2.510490966796875000e+03,9.687598925605626077e-01
2.511440429687500000e+03,9.766475562578099678e-01
2.512402099609375000e+03,9.844439744120865310e-01
2.513375976562500000e+03,9.900972632195972345e-01
2.514362060546875000e+03,9.892128448880718183e-01
2.515360107421875000e+03,9.926822385291288464e-01
2.516370605468750000e+03,9.947254517842046839e-01
2.517393066406250000e+03,9.934056536800368598e-01
2.518427978515625000e+03,9.952466772456185495e-01
2.519474853515625000e+03,9.956942248570241905e-01
2.520533935546875000e+03,9.965983098333627277e-01
2.521605468750000000e+03,1.000744857741795890e+00
2.522688964843750000e+03,1.001209801686046008e+00
2.523784667968750000e+03,1.001554268543738635e+00
2.524892578125000000e+03,9.998927621950566280e-01
